codigo,classificacao,descricao,endereco,estoque,minimo,maximo
ALM01402,,"CONJUNTO DE CARCAÇA HAM | 24 PINOS DE FIXAR 1""",A2306,10,0,0
ALM01403,,HAN 10 PINOS MACHO,A2406,0,0,0
ALM01404,,HAN 6 PINOS MACHO,A2406,0,0,0
ALM01405,,CONTATOR | CWB 10-11-30D02 18A ,A2403,1,0,0
ALM01406,,FONTE | XCSW 120C 24V/5A  23.5-27.5V CABUR,B1203,0,0,0
ALM01407,,MODULO DE ENTRADA | 6ES7 138-4CA00-0AA0,B1204,1,0,0
ALM01408,,RELE DE SEGURANÇA | FX3-CPU 320002 IDENT: 1059305 (SICK),B1205,2,0,0
ALM01409,,SENSOR FIM DE CURSO | XCKP2106G11,A2205,3,0,0
ALM01410,,AMORTECEDOR MOLA GAS | F1 - 300N   MG07 200 0500 0300P,D2305,3,0,0
ALM01411,,VALVULA REGULADORA DE FLUXO | LNV2-08-K (KETA),E1402,2,0,0
ALM01412,,IHM  6AV6 | 6AV6 647-0AA11-3AXO SIEMENS,A2202,1,0,0
ALM01413,,CHAVE PARA PLACAS | INTERTRAVAMENTO ZQE 804 Pz.1,A2303,1,0,0
ALM01414,,TUBOS INOX 304L | SEM COSTURA ASTM A-269 8MM X PAREDE 1MM C/ 6MTS,BOX,6,0,0
ALM01415,,TUBOS INOX 304L | SEM COSTURA ASTM A-269 10MM X PAREDE 1MM C/ 6MTS,BOX,6,0,0
ALM01416,,TUBOS INOX 304L | SEM COSTURA ASTM A-269 12MM X PAREDE 1MM C/ 6MTS,BOX,6,0,0
ALM01417,,PORCA FLANGE | AÇO INOX 316 10MM,F1203,10,0,0
ALM01418,,PORCA FLANGE | AÇO INOX 316 12MM,F1203,10,0,0
ALM01419,,PORCA FLANGE | AÇO INOX 316 8MM,F1203,10,0,0
ALM01420,,ANILHA DIANTEIRA | AÇO INOX 316 OD 10MM,F1203,9,0,0
ALM01421,,ANILHA DIANTEIRA | AÇO INOX 316 OD 12MM,F1203,10,0,0
ALM01422,,ANILHA DIANTEIRA | AÇO INOX 316 OD  8MM,F1203,10,0,0
ALM01423,,ANILHA TRASEIRA | AÇO INOX 316 OD 10MM,F1203,10,0,0
ALM01424,,ANILHA TRASEIRA | AÇO INOX 316 OD 12MM,F1203,10,0,0
ALM01425,,ANILHA TRASEIRA | AÇO INOX 316 OD   8MM,F1203,10,0,0
ALM01426,,TRANSMISSOR DE TEMPERATURA | PT100 P/SAIDA 4.20ma 0a 200 °C,A2103,2,0,0
ALM01427,,SENSOR | PT 100 3FIOS 8 X 100MM C / CABO 700MM SILICONE,A2303,2,0,0
ALM01428,,"SENSOR | PT100 3 FIOS 4,7 X 200MM, TAMPA BUCIM M12X1,5 C/ ANILHAS E CABO 3000MM",A2303,1,0,0
ALM01429,,PISTOLA VALCO MELTON | P/N 983XX198 VOLTS: 250 WATTS: 150,A1105,2,0,0
ALM01430,,SENSOR | SICK RE21-SA05 1059507,A2206,0,0,0
ALM01431,,RELE DE SEGURANÇA | FX3-CPU000000 IDENT: 1043783,B1205,1,0,0
ALM01432,,IHM XBTGT4230 | SN: 103696C005018 SCHNEIDER,A2102,1,0,0
ALM01433,,"INVERSOR FREQUENCIA |SCHNEIDER ATV312H075N4 0,75KW-1HP",B1303,1,0,0
ALM01434,,MODULO DE EXPANSÃO | TM2DDI16DT,A2102,1,0,0
ALM01435,,CONTROLADOR DE TEMPERATURA | HW7000LRR--A 24V (COEL),A2304,1,0,0
ALM01436,,PLACA | 3HAC025784-001/00DSQC 651,A1102,1,0,0
ALM01437,,TRANSMISSOR DE PRESSÃO | IP65 PN:VKP-027-A-11-42-999 RANGE:0...200BAR,A1103,1,0,0
ALM01438,,TRANSMISSOR DE PRESSÃO | FLUSH N RANGER: 0....30 KGF/CM²,A1104,2,0,0
ALM01439,,CHAVE DE NIVEL | MODELO: NC1-RA-T-2N L=150mm,A1306,1,0,0
ALM01440,,MANGUEIRA HOT MELT | REF: HMTC,A1201,1,0,0
ALM01441,,PISTOLA HOT MELT | P/N: XP-401-RS,A1201,0,0,0
ALM01442,,ATUADOR PNEUMATICO | MODELO: AT201U EM ISSO 5211: F05+F07-N-17DS,C1205,1,0,0
ALM01443,,SUPORTE PARA SONDA | E43334 LR COAX TUBE 1200 SLOTTEED,A2101,0,0,0
ALM01444,,SONDA | 1200mm E43208 IFM,A2101,0,0,0
ALM01445,,BOMBA POLIOL | RECONDICIONADA HIDRAULICA ,F1206,0,0,0
ALM01446,,KIT DE VEDAÇÃO | TAMPAO DO CILINDRO HYDRAULIKTEC PHK,ARMARIO ,1,0,0
ALM01447,,"GAXETA | V2 LONA 80X100X12,5X0",ARMARIO ,1,0,0
ALM01448,,KIT REPARO | CEBEÇOTE 7000,ARMARIO ,0,0,0
ALM01449,,AGULHA DE INJEÇÃO C/ LIMITADOR,ARMARIO ,1,0,0
ALM01450,,CONJ. BOMBA HIDRAULICA | 12CC25 SUPOL 221.002.0133,F1205,0,0,0
ALM01451,,VALVULA HIDRAULICA | REXROTH REF: H-4WEH 16 U10B72/6EG24K4QM0G24,C2105,2,0,0
ALM01452,,SENSOR FIM DE CURSO | XCKP2118G11,A2206,2,0,0
ALM01453,,GUIA LINEAR THOMSON | REF: 411N20A0,D1106,4,0,0
ALM01454,,FUSIVEL CARTUCHO | ULTRA RAPIDO 6X30 8A,A1204,20,0,0
ALM01455,,SENSOR SITEMA | SICK IME12-04BPOZC0SS01  1042579,A2203,5,0,0
ALM01456,A,SITEMA D-76187 Typ Type: KR 80 ID: kr 080 30 serial No. 105020  Gewicht Weight 57 Admissible load: 133 KN Operating pressure MIN 40bar MAX 250bar,CORREDOR 7,1,1,2
ALM01457,,CABO | 1PD 1100007 RAYCHEM H ,B1402,1,0,0
ALM01458,,CABO | FESTO 193458 ES13,B1404,1,0,0
ALM01459,,CABO COM CONECTOR | RETO MACHO M08 3 PINOS ,B1404,3,0,0
ALM01460,,ATUADOR PARA CHAVE DE SEGURANÇA | SIEMENS 3SE5 000-0AV05,B2103,1,0,0
ALM01461,,CONTACTOR | LC1 D6511 8KW 80A,B2103,1,0,0
ALM01462,,CHAVE MOELLER | NZM1,B2104,1,0,0
ALM01463,,CLP COMPLETO | 6ES7 151-8FB01-0AB0 ,B2105,1,0,0
ALM01464,,MODULO DE EXPANSÃO | POWER SUPPLY 12-24VDC 10W SELV 850MA,B2105,1,0,0
ALM01465,,SUPORTE PARA SENSOR | MANFROTTO 244 D2255341,B2105,1,0,0
ALM01466,,PLACA DA CELULA DE CARGA | CS018-03-5,B2105,1,0,0
ALM01467,,VALVULA PNEUMATICA | VSNB-F-M52-M G14-P2,C1104,1,0,0
ALM01468,,"ATUADOR PNEUMATICO | COM VALVULA DE ESFERA 1/2""",C1206,1,0,0
ALM01469,,CABO PARA REDE ASI-I | RUBBER 3RX9010-0AA00  (AMARELO),B1406,100,0,0
ALM01470,,"CONEXÃO PNEUMATICA | 8mm COM ROSCA 1/8""",C1305,45,0,0
ALM01471,,"CONEXÃO PNEUMATICA | 6mm COM ROSCA 1/8""",C1305,1,0,0
ALM01472,,"CONEXÃO PNEUMATICA | 4mm COM ROSCA 1/8""",C1305,16,0,0
ALM01473,,CONEXÃO PNEUMATICA | 12mm DIVERSAS,C1305,18,0,0
ALM01474,,CONEXÃO PNEUMATICA | 10mm DIVERSAS,C1305,18,0,0
ALM01475,,CONEXÃO PNEUMATICA | 8mm DIVERSAS,C1305,18,0,0
ALM01476,,CONEXÃO PNEUMATICA | 6mm DIVERSAS,C1305,15,0,0
ALM01477,,CONEXÃO PNEUMATICA | 4mm DIVERSAS,C1305,19,0,0
ALM01478,,CONEXÃO PNEUMÁTICA | TIPO T COM ROSCA DIVERSAS,C1306,30,0,0
ALM01479,,CONEXÃO PNEUMÁTICA | DIVERSAS ,C1306,30,0,0
ALM01480,,SILENCIADOR PNEUMATICOS | DIVERSOS,C1306,13,0,0
ALM01481,,"CABO SILICONE | 02,50MM ALTA TEMPERATURA",B2403,100,0,0
ALM01482,,PRESSOSTATO | PARKER SCPSD-250-14-15 Range: 0... 250bar 0... 3626 PSI 30VDC,B2203,2,0,0
ALM01483,,SERVO MOTO | ABB 3HAC3403-1/2,E2305,1,0,0
ALM01484,,RETENTOR | SAV 10280 90-130-12 2,E1202,0,0,0
ALM01485,,PRESSOSTATO | PARKER SCPSD-400-14-15 Range: 0... 400bar 0... 3626 PSI 30VDC,B2203,2,0,0
ALM01486,,ELEMENTO FILTRANTE | REXROTH R928006872,C1403,2,0,0
ALM01487,,ELEMENTO FILTRANTE | HYDAC 0330 R 010 ON,C1403,1,0,0
ALM01488,,ELEMENTO FILTRANTE | HYDAC 0500 R 010 ON,C1404,2,0,0
ALM01489,,ELEMENTO FILTRANTE | HRT06010 PH,C1404,1,0,0
ALM01490,,ELEMENTO FILTRANTE | HYDAC N5DM002,C1406,0,0,0
ALM01491,,ELEMENTO FILTRANTE | HYDAC 0160 RN 010 BN4HC,C1406,4,0,0
ALM01492,,ELEMENTO FILTRANTE | HYDAC 0660 R 010 ON,C1406,3,0,0
ALM01493,,CORREIA | 16 T10 -16mm ( GATES ),S703,20,0,0
ALM01494,,VALVULA HIDRAULICA | PARKER REF: D91FCZ31HC2NKOL10XG262,C2105,0,0,0
ALM01495,,HF HIGH SPEED | DISCONNECTION REPLACEMENT,A1105,0,0,0
ALM01496,,THYRATRON | TQ 1/2 CHRISTAL S/N 007 099,A1105,2,0,0
ALM01497,,FUSIVEL VIDRO | RAP 5 X 20 10AMP 250V,A1204,50,0,0
ALM01498,,FUSIVEL CARTUCHO | CERAMICO 10X38 20A 250V C/RETARDO,A1204,30,0,0
ALM01499,,FUSIVEL CARTUCHO | CERAMICO 6X32 8A 250V C/RETARDO,A1204,0,0,0
ALM01500,,"FUSIVEL VIDRO | RAP 5 X 20 6,3AMP 250V",A1204,0,0,0
ALM01501,,CILINDRO PNEUMATICO | ADN-50-50-A-P-A-00050,C1105,2,0,0
ALM01502,,CAPACITOR | CCG81-1 250PF 15KV 15KVA ,A1105,3,0,0
ALM01503,,CILINDRO PNEUMATICO | ADN-40-40-I-P-A,C1105,1,0,0
ALM01504,,CILINDRO PNEUMATICO | CWP-040714SE0-0015,C1105,1,0,0
ALM01505,,DISJUNTOR | STECK SDZ C10 400V 6000A,A2403,1,0,0
ALM01506,,DISJUNTOR | SCHNEIDER C16 3000 EZ9F33216,A2403,0,0,0
ALM01507,,CONTATOR | JNG JZC4-22 (2NA=2NF) 660V 10A,A1403,0,0,0
ALM01508,,SENSOR | MODELO: CS1-30P DC:5-30V. 200MA. 6W,A2201,10,0,0
ALM01509,,SENSOR | SICK VSPI-4F2111 ,A1103,1,0,0
ALM01510,,COOLER | LUKMA LK-08038SE 80X80X38 mm 110V/220V,B1106,2,0,0
ALM01511,,"FILTRO | LUKMA MICRO VENTILADORES 80/80mm cod, 29043",B1106,2,0,0
ALM01512,,SENSOR | SICK UM18-218161101  6048420,A2206,2,0,0
ALM01513,,"PARAFUSOS SEM CABEÇA | DIAMETRO 19,70MM X COMPRIMENTO 201,10MM EM AÇO 8.8 COM PASSE DE ROSCA 10G 3/4""",D2403,1,0,0
ALM01514,A,BOMBA DE ISOCIANATO,E2105,3,2,4
ALM01515,,"ROLAMENTO DRS | 85642 é a SKF, o número de referência na SKF é 22215EK. BLINDADO",D1106,0,0,0
ALM01516,,ENGATE RAPIDO | (CONJ. CORPO+PINO) OLEO HIDRAULICO,D1404,0,0,0
ALM01517,,"ABRAÇADEIRA DE AÇO | INOX 1""",ARMARIO ,50,0,0
ALM01518,,"ABRAÇADEIRA DE AÇO | INOX 3/4""",ARMARIO ,50,0,0
ALM01519,,PISTOLA DESMOLDANTE | PD10,E2304,1,0,0
ALM01520,,CILINDRO DE GAS | MAP PROPILENO NRC 260/325 M1003,ARMARIO ,3,0,0
ALM01521,,CORREIA PVC DUAS TELAS ADERENTE | 4970X26X2mm,E2202,5,0,0
ALM01522,,CONTATOR | WEG CWB25-11-30C03 25A 24VDC,A1403,3,0,0
ALM01523,,BOMBA HIDRAULICA | HYBE 10501019013 VK02250,E2206,2,0,0
ALM01524,,SENSOR | IFL-8-18-11STP SCHMERSAL,A2203,3,0,0
ALM01525,,FUSIVEL DE VIDRO | 5X10 10AMP,A1204,50,0,0
ALM01526,,ELEMENTO FILTRANTE | HYDAC  0160 RN 006 BN4HC,C1406,1,0,0
ALM01527,,FILTRO DE AR | 80 130 H 10XL,C2404,3,0,0
ALM01528,,BARREIRA DE LUZ | SICK C4000 STANDARD C40E-0703CB010,B2101,1,0,0
ALM01529,,CABEÇA LEITORA | CMS-R-EXM-SC (EUCHNER),A2206,4,0,0
ALM01530,,ATUADOR MAGNETICO | CMS-M-EF (EUCHNER),A2206,4,0,0
ALM01531,,CAIXA DE PLASTICO | BOTOEIRA 3 BOTÕES,B1304,2,0,0
ALM01532,,DESENGRAXANTE ALCALINO,QUIMICO,40,0,0
ALM01533,,RESISTENCIA KDI | 3.5KW 220V 380V,A1206,0,0,0
ALM01534,,BARREIRA | SICK C4P-SA18031A00,B2201,1,0,0
ALM01535,,BARREIRA | SICK C4P-EA18031C00,B2201,1,0,0
ALM01536,,SUPORTE | SICK BEF-1SHABS004,B2202,1,0,0
ALM01537,,"SYSTEM PLUG | SP1, M12-8 W/O",B2202,1,0,0
ALM01538,,MICRO FIM DE CURSO | 5A 125 250V ~ 10T85 KW11-3Z,B1202,2,0,0
ALM01539,,UNIDADE DE SERVIÇO COMBINADA | TRATAMENTO DE AR  - REF. MSB6-1/2-FC7:J3M1  (FESTO),C2402,2,0,0
ALM01540,,"VALVULA DE RETENÇÃO | 1/2"" MODELO: KA6012 (WERK-SCHOTT)",D1303,1,0,0
ALM01541,,"TIRANTE B-1000-2
",D1102,2,0,0
ALM01542,,"PORCA PLASTICA | DE 3/4"" A-1000",D1102,4,0,0
ALM01543,,BOTÃO EMERGENCIA | ABB DSQC679 3HAC028357-025  CE3T-10R-02,B2102,1,0,0
ALM01544,,MEMBRANA | KEYPAD FOR ABB ROBOT IRC5 FLEXPENDANT DSQC679 3HAC028357-02,B2102,0,0,0
ALM01545,,ROLAMENTO LINEAR | THOMSON REF: 411N30B0,D1105,1,0,0
ALM01546,,ROLAMENTO LINEAR | MNR: R165171420 (2º OPÇÃO),D1105,8,0,0
ALM01547,A,CORREIA DENTADA | HTD 339-3M-10MM  (EIXO 5),B2203,6,2,4
ALM01548,A,CORREIA DENTADA | HTD SH 20 106 10MM  (EIXO6),B2203,7,2,4
ALM01549,,VALVULA DUPLO PILOTO | BDM 30 COD:1011.52.1.8 (MSD),E2302,2,0,0
ALM01550,,"CONJUNTO DIAFRAGMA | POS.14/15  BDM 160 P/ TRANSFERÊNCIA 1/2"" ",E2302,5,0,0
ALM01551,,MOLA COMPRESSAO | A-1606,ARMARIO ,2,0,0
ALM01552,,GATILHO DE SAIDA | 5917-1 OUTLET POPPET TL-001016-1,ARMARIO ,4,0,0
ALM01553,,ENCAIXE INSERTO | INTENSIFICADOR  004382-1 COUNTRYOF ORIGIN,ARMARIO ,4,0,0
ALM01554,,VALVULA PNEUMÁTICA | 5/2 VIAS COM BOBINA 24VDC,C1104,4,0,0
ALM01555,,GARRA MACIA TIPO VENTOSA | COM ARMACAO DE AÇO REMOVIVEL F153 COM CONEXÃO FEMEAO PVC E FILTRO DE TELA PAA PROTEÇÃO REF> PRCT153 1/2 PIAB B75,C1102,0,0,0
ALM01556,,VALVULA THERMOSTATIC | VALVE AVTA 15 Size: G 1/2  Range:+ 25/+65°C Max. Water press.: + 16bar  Cap.tube: 2m Max. Sensor temp: 90°C,B2203,1,0,0
ALM01557,,TROCADOR DE CALOR | PLACAS - HYDAC - HEX 5610 1 - NCM 8419.50.10,D1103,0,0,0
ALM01558,,CONJUNTO DE VALVULA HIDRAULICA | DKZOR-AE-171-L5 10 ATOS  E-RI-AE-05F 10,C2202,1,0,0
ALM01559,,ANTIVIBRATÓRIO COXIM | 3/8,D2302,3,0,0
ALM01560,,PISTOLA AUTOMATICA | AIR PRO 1.8 GRACO PART NO. 24A750  SERIES B22A,E2303,0,0,0
ALM01561,,KIT VED.P/CIL. | REPARO ESPECIAL-VITON OC:3479 COD- 22 EXACTCONTROL,D1204,1,0,0
ALM01562,,"KIT COMPLET, | ESFERA, ASSENTO, DIAFRAGMA TEFLON BOMBA HUSKY 515/716 3/4 E 1/2-2061",D1204,1,0,0
ALM01563,,"MANGUEIRA 1/4 5800 | psi c/ term dko + adaptador c/ 1000 + manta de fibra de vidro e silicone - NCM 4009.22.10 Conexão DKO 12s M20 X 1,5",S102,6,0,0
ALM01564,,"CARCAÇA BIG | BLUE VAZÃO ATE 3.000 LITROS/HORA DIMENSÕES EXTERNA DA CARCAÇA: ALTURA 300mm, LARGURA 110mm ENTRADA E SAIDA 3/4""",C1401,0,0,0
ALM01565,,"ABRAÇADAEIRA NYLON | Branco View Tech 4,8 x 380mm 1",ARMARIO ,0,0,0
ALM01566,,"ABRAÇADAEIRA NYLON | 200 Mm X 2,5 Preta Thompson ",ARMARIO ,633,0,0
ALM01567,,TUBO FLEXIVEL | REV ANTICHAMA 1/2X1000mm,S102,4,0,0
ALM01568,,BOMBA ENERPAC | P392 5800 PSI 400BAR,F1202,0,0,0
ALM01569,,"FILTRO BAG | T2 - 7"" X 32"" GRAU DE FILTRAÇÃO (TECIDO POLIPROPILENO) 25 MICRAS",C2302,3,0,0
ALM01570,,"FILTRO BAG | T2 - 7"" X 32"" GRAU DE FILTRAÇÃO (TECIDO POLIPROPILENO) 50 MICRAS",C2302,5,0,0
ALM01571,,"SENSOR | PT 100 3 FIOS 4,7 X 200MM, TAMPA BUCIM M12 X 1,5 C/ ANILHA E CABO 3000MM",A2301,1,0,0
ALM01572,A,MODULO AS-I | AC2457 Compacto,B1103,2,1,2
ALM01573,,SILICONE ALTA TEMPERATURA | ULTRA PLUS BLACK 999 GASKET MAKER,ARMARIO ,12,0,0
ALM01574,A,DRIVE | SEW MXA81A-004-503-00,B1206,2,1,2
ALM01575,A,DRIVE | SEW MXA81A-004-503-00 (SERVIÇO),B1206,1,1,1
ALM01576,,ELASTOMERO | AN34 COM 34 DENTES,E2203,6,0,0
ALM01577,,KIT DA BOMBA DIAFRAGMA | Z29468CAO KIT GZ E MBR P ZIP52,E2302,1,0,0
ALM01578,,SINALEIRO SONORO | VERMELHO 80d  Ref:SSA-22VM,A2304,0,0,0
ALM01579,A,KIT CHECK VALVE | 20477505,ARMARIO ,1,2,4
ALM01580,,SENSOR | SICK RE13-SA05 1062011,A2206,2,0,0
ALM01581,,ELEMENTO FILTRANTE | NEWTEC HOP612010AH L.74425,C2403,1,0,0
ALM01582,,TERMINAL ROTULAR | Ø 32 SI-32-RB,E2405,3,0,0
ALM01583,,ROLAMENTO | 6312 C 2Z,D1106,3,0,0
ALM01584,,ROLAMENTO |  NATR25 PP,D1105,10,0,0
ALM01585,,SENSOR | PT100 TIPO BAIONETA 3 FIOS 6X150mm C/ CABO 2000mm FIBRA C/TRAÇA,A2301,2,0,0
ALM01586,,FILTRO | SCREEN NOZZLE B 1313-1,ARMARIO,12,0,0
ALM01587,A,BALA | 1030-6096 AE316,ARMARIO,16,2,10
ALM01588,A,"MANGUEIRA ""REPARADA""  | AQUECIMENTO DE ADESIVO / COLA MAKMELT BR17G294 6MT 230V 660W 1200SI",A1101,0,2,6
ALM01589,,"HP STAINLESS STEEL ELBOW ASSEBLY | 4,100bar 0,25 10079051",D2202,1,0,0
ALM01590,,"HP STAINLESS STEEL ELBOW ASSEBLY | 4,100bar 0,38 10078780",D2202,2,0,0
ALM01591,,"HP STAINLESS STEEL TEE ASSEMBLY | 4.100bar 0,25 10079481",D2202,0,0,0
ALM01592,,"HP STAINLESS STEEL TEE ASSEMBLY | 4.100bar 0,38 10078590",D2202,2,0,0
ALM01593,,"HP STAINLESS STEEL COUPLING ASSEMBLY | 4,100bar 0,25 X 0,25 10079028",D2202,0,0,0
ALM01594,,"HP STAINLESS STEEL COUPLING ASSEMBLY | 4,100bar 0,38 X 0,25 10079614",D2202,2,0,0
ALM01595,,RETENTOR | 50X80X10,,0,0,0
ALM01596,,RETENTOR | 60X80X10,,0,0,0
ALM01597,,CONJUNTO DE VALVULA HIDRAULICA | REXROTH REF: R900561291  REF: R900922666,C2102,1,0,0
ALM01598,,VALVULA HIDRAULICA | REXROTH REF: R900052392  M-3SED 6 CK13/350CG24N9K4,C2104,1,0,0
ALM01599,,FILTRO HYDAC BDE 400X2 W 0.0,C2404,1,0,0
ALM01600,,SERPENTINA DIREITA EIXO 5/6 ABB (RECUPERADA),D2201,0,0,0
ALM01601,,PRESSOSTATO | K55P,D1303,0,0,0
ALM01602,,RETENTOR | 30X42X6,E1202,3,0,0
ALM01603,,RETENTOR | 12X22X7,E1202,5,0,0
ALM01604,,RETENTOR | 30X42X8,E1202,1,0,0
ALM01605,,VALVULA TUBO BATE PÉ | THALES REF: RS 3012 CL,E1201,2,0,0
ALM01606,,CONTATOR SIEMENS | 3RH2122-1BB40,A1305,4,0,0
ALM01607,,DISJUNTOR C6 | EZ9F33106,A2402,2,0,0
ALM01608,,DISCO DE CORTE DIAMANTADO | 350mm,E1401,1,0,0
ALM01609,,BOIA ELETRICA |  15A ,A1306,1,0,0
ALM01610,,ARALDITE | ADESIVO EPÓXI 10mim,ARMARIO,2,0,0
ALM01611,,"HASTE PARA AGITADOR | PNEUMATICO 1HP com eixo 1/2"" MSD",C1201,1,0,0
ALM01612,,PONTA MONTADA | A31,E2403,2,0,0
ALM01613,,PONTA MONTADA | A26,E2403,8,0,0
ALM01614,,VALVULA DE EQUILIBRIO | 1CQ5 CBEA LIN,E2405,1,0,0
ALM01615,,VALVULA DE RETENÇÃO DE ENCAIXE | GUAN SHIAN CCV-102-XCN,E2405,3,0,0
ALM01616,,"TERMOMETRO | 100°C COM ROSCA DE 3/4"" HASTE DE 50MM",E2404,1,0,0
ALM01617,,MANOMETRO MAKMELT 0 A 1000 PSI COM ADP. : 94742,E2405,0,0,0
ALM01618,,LÂMINA CORTE TETO | S.A ETS LERESCHE & CIA,E1401,2,0,0
ALM01619,,DRIVE MXM80A -000-000-00/DHR41B/OMC41B-T2,B2206,1,0,0
ALM01620,,RESISTENCIA TUBULA RETA 11.2 X 2760MM  1500 W/254V COM PARAFUSOS NAS PONTAS ISOLANTE TEFLON,B2406,5,0,0
ALM01621,,MOTOR ABB IRB 1600  EIXO 5/6,E2305,1,0,0
ALM01622,,ACOPLAMENTO ROTEX | 42 COM  ELEMENTO ELASTICO,E2205,3,0,0
ALM01623,,RESISTOR DE FIO | AJUSTAVEL 500R 50W,B1202,2,0,0
ALM01624,,CILINDRO HIDRAULICO| 90055762 P max= 250bar ,E2104,1,0,0
ALM01625,,CILINDRO HIDRAULICO| 90055144 P max= 250bar,E2104,1,0,0
ALM01626,,SINALIZADOR PARA PAINEL | AMARELO CONTATO 1  NA 1 NF,A2305,20,0,0
ALM01627,,SINALIZADOR PARA PAINEL | VERDE CONTATO 1  NA 1 NF,A2305,20,0,0
ALM01628,,ACOPLAMENTO  FEMEA | 32A 6H 380-415V ~  IP44 3P+,A2405,2,0,0
ALM01629,,ACOPLAMENTO MACHO | 32A 6H 380-415V ~ IP44 3P+,A2405,1,0,0
